-0.000283245,-0.699819,8.99383e-05,-1.2006,0.000577871,1.90066,0.786065,0,-0.7,0,-1.2,0,1.9,0.7854,0.00124802,0.00089382,-0.000183517,-0.00141179,-2.5605e-05,-0.000250053,-5.32434e-05,0,0,0,0,0,0,0,
-0.000284915,-0.699821,9.5228e-05,-1.20059,0.00057665,1.90065,0.786065,0,-0.7,0,-1.2,0,1.9,0.7854,-8.49962e-05,0.000155145,0.00156587,0.000426316,-0.000414087,-0.000282793,-0.00026972,0,0,0,0,0,0,0,
-0.000283955,-0.699823,8.79895e-05,-1.2006,0.00057726,1.90066,0.786065,0,-0.7,0,-1.2,0,1.9,0.7854,0.00130959,-0.000657475,-0.00292792,0.00150721,-8.54548e-05,-4.53064e-05,-0.000281142,0,0,0,0,0,0,0,
-0.000284994,-0.699821,9.16088e-05,-1.2006,0.000579193,1.90065,0.786066,0,-0.7,0,-1.2,0,1.9,0.7854,-0.000222156,-4.48395e-05,6.5137e-05,-0.00124937,0.000211039,-0.000482708,5.50209e-05,0,0,0,0,0,0,0,
-0.000286586,-0.699821,8.99383e-05,-1.20059,0.00057726,1.90066,0.786062,0,-0.7,0,-1.2,0,1.9,0.7854,0.00051258,-0.000306805,0.000193072,-0.00059646,-0.000169329,-9.54141e-05,-0.00174372,0,0,0,0,0,0,0,
-0.000290205,-0.699819,9.16088e-05,-1.20059,0.000575938,1.90065,0.786069,0,-0.7,0,-1.2,0,1.9,0.7854,-0.00153081,0.000755935,0.000206222,0.00146759,0.00192587,-0.000202148,0.00134968,0,0,0,0,0,0,0,
-0.000286586,-0.699823,8.79895e-05,-1.20059,0.000578583,1.90066,0.78607,0,-0.7,0,-1.2,0,1.9,0.7854,0.000313377,-0.000387088,-0.000536527,-0.000420915,0.000355935,-0.000217513,0.000982317,0,0,0,0,0,0,0,
-0.000290205,-0.699821,9.32792e-05,-1.20059,0.000577871,1.90066,0.786069,0,-0.7,0,-1.2,0,1.9,0.7854,-0.00157353,0.000589428,0.000832281,-0.000664822,-9.66021e-05,-0.000194306,0.00101171,0,0,0,0,0,0,0,
-0.000286586,-0.699823,9.16088e-05,-1.20059,0.000581067,1.90066,0.786065,0,-0.7,0,-1.2,0,1.9,0.7854,-0.000180363,-0.000791709,0.00033247,0.00167268,1.33442e-05,-2.46469e-05,-0.000621075,0,0,0,0,0,0,0,
-0.000288534,-0.699819,8.99383e-05,-1.20059,0.000579193,1.90066,0.786066,0,-0.7,0,-1.2,0,1.9,0.7854,-0.000140533,-6.53016e-05,0.000217826,0.00092804,0.000437278,0.00011548,0.000160593,0,0,0,0,0,0,0,
-0.000284915,-0.699822,8.99383e-05,-1.20059,0.00057665,1.90066,0.786068,0,-0.7,0,-1.2,0,1.9,0.7854,0.000839242,0.000232338,-0.000548469,-4.07693e-05,-0.000217288,-1.58523e-05,0.00110894,0,0,0,0,0,0,0,
-0.000286586,-0.699823,8.99383e-05,-1.20059,0.000579804,1.90066,0.786068,0,-0.7,0,-1.2,0,1.9,0.7854,9.0205e-05,-0.000522044,-0.000229942,-0.00148355,0.000780834,-0.000138918,0.00116798,0,0,0,0,0,0,0,
-0.000286586,-0.699819,8.79895e-05,-1.20059,0.000579193,1.90066,0.786067,0,-0.7,0,-1.2,0,1.9,0.7854,0.000220128,0.00100233,-0.000500166,0.00120883,0.000240568,0.000285255,0.000667407,0,0,0,0,0,0,0,
-0.000288534,-0.699823,8.79895e-05,-1.20059,0.00057726,1.90066,0.786064,0,-0.7,0,-1.2,0,1.9,0.7854,-0.00078821,-0.000166124,-0.000965273,-0.000512298,-0.000239791,0.000378344,-0.000953206,0,0,0,0,0,0,0,
-0.000284915,-0.699821,9.16088e-05,-1.20059,0.000577871,1.90066,0.786063,0,-0.7,0,-1.2,0,1.9,0.7854,0.000318326,-0.000139267,0.000243996,0.000367514,-9.90178e-05,0.000479035,-0.000945265,0,0,0,0,0,0,0,
-0.000284915,-0.699824,8.99383e-05,-1.20059,0.000577989,1.90066,0.786062,0,-0.7,0,-1.2,0,1.9,0.7854,0.00102094,-0.000311637,-0.000557496,0.000465143,-5.52466e-06,0.000414049,-0.00132116,0,0,0,0,0,0,0,
-0.000290205,-0.699821,9.16088e-05,-1.20059,0.000578583,1.90066,0.786068,0,-0.7,0,-1.2,0,1.9,0.7854,-0.00109919,0.000475647,0.000646529,4.88977e-05,-0.000123921,0.000314289,-0.000433414,0,0,0,0,0,0,0,
-0.000286586,-0.699821,8.79895e-05,-1.20059,0.00057726,1.90066,0.786071,0,-0.7,0,-1.2,0,1.9,0.7854,6.88963e-05,0.000126414,-0.00095206,-0.000208831,-0.000314709,6.43183e-05,0.00127552,0,0,0,0,0,0,0,
-0.000286586,-0.699823,8.99383e-05,-1.20059,0.000578583,1.90065,0.786069,0,-0.7,0,-1.2,0,1.9,0.7854,-0.000706132,-0.000616723,0.000179623,0.000140488,0.000426003,-2.41121e-05,0.000959976,0,0,0,0,0,0,0,
-0.000286586,-0.699821,9.16088e-05,-1.20059,0.000578583,1.90066,0.786065,0,-0.7,0,-1.2,0,1.9,0.7854,0.00020472,0.000361318,0.000315576,-0.000120978,0.000361527,0.000299348,-0.000215034,0,0,0,0,0,0,0,
-0.000288534,-0.699824,8.99384e-05,-1.20059,0.00057726,1.90066,0.786065,0,-0.7,0,-1.2,0,1.9,0.7854,-0.000568846,0.000280162,-0.000823637,0.000106613,-0.000190637,0.000567658,-0.000727669,0,0,0,0,0,0,0,
-0.000286586,-0.699823,9.16088e-05,-1.20059,0.000578583,1.90065,0.786068,0,-0.7,0,-1.2,0,1.9,0.7854,-0.000254299,0.00131901,-0.000207837,0.00109547,0.000418875,0.000337418,0.000940768,0,0,0,0,0,0,0,
-0.000288534,-0.699821,9.16088e-05,-1.20059,0.000577871,1.90065,0.786065,0,-0.7,0,-1.2,0,1.9,0.7854,-0.000918932,0.000262883,0.000490235,-0.000339656,8.57821e-05,-0.000115556,-0.000953504,0,0,0,0,0,0,0,
-0.000284915,-0.699824,9.68985e-05,-1.20059,0.00057726,1.90065,0.786062,0,-0.7,0,-1.2,0,1.9,0.7854,0.000423619,0.000473732,0.00182787,0.000762154,-6.45299e-05,0.000249979,-0.00124188,0,0,0,0,0,0,0,
-0.000286586,-0.699832,8.99383e-05,-1.20059,0.000578583,1.90066,0.786069,0,-0.7,0,-1.2,0,1.9,0.7854,-0.000392033,-0.000931526,0.000196142,0.000371429,8.41308e-05,0.000295575,0.000957296,0,0,0,0,0,0,0,
-0.000283245,-0.699832,9.16088e-05,-1.20059,0.00057726,1.90065,0.786063,0,-0.7,0,-1.2,0,1.9,0.7854,0.00045277,-0.000132687,6.10221e-05,-0.000619264,-0.00027634,-0.000149956,-0.00107392,0,0,0,0,0,0,0,
-0.000284915,-0.699826,8.99383e-05,-1.20059,0.000578583,1.90065,0.786062,0,-0.7,0,-1.2,0,1.9,0.7854,0.000173471,0.000817861,-0.000351892,-0.000393319,0.00019943,-0.000263229,-0.00119425,0,0,0,0,0,0,0,
-0.000283245,-0.699828,9.32792e-05,-1.20059,0.000578326,1.90065,0.786062,0,-0.7,0,-1.2,0,1.9,0.7854,0.000835164,-3.78e-05,0.000839636,2.51792e-05,-8.56417e-05,-3.67659e-05,-0.00147183,0,0,0,0,0,0,0,
-0.000286586,-0.699826,9.32792e-05,-1.20059,0.000578583,1.90065,0.786063,0,-0.7,0,-1.2,0,1.9,0.7854,-0.000982586,0.0012515,0.000351437,0.00026577,0.000170145,0.000220681,-0.000741252,0,0,0,0,0,0,0,
-0.000288534,-0.699832,8.99383e-05,-1.20059,0.00057665,1.90066,0.786064,0,-0.7,0,-1.2,0,1.9,0.7854,-0.000956006,-0.00124356,-0.000674966,0.000590013,-0.000185598,0.000323106,-0.000673214,0,0,0,0,0,0,0,
-0.000286586,-0.699836,9.32792e-05,-1.20059,0.00057726,1.90065,0.786066,0,-0.7,0,-1.2,0,1.9,0.7854,-0.000517987,-0.000731864,0.00051483,3.55564e-05,-0.000442841,0.000238933,-0.000209262,0,0,0,0,0,0,0,
