
-4.386129823124971794e-01, 1.092000784467211071e-02, -4.602958354521736739e-01, -2.414576705002339896e+00, 2.953227315530208841e-02, 2.397615784038622522e+00, 1.426356967181311441e+00
-4.386129823124971794e-01, 1.092000784467211071e-02, -4.602958354521736739e-01, -2.414576705002339896e+00, 2.953227315530208841e-02, 2.397615784038622522e+00, 1.426356967181311441e+00
-4.386129823124971794e-01, 1.092000784467211071e-02, -4.602958354521736739e-01, -2.414576705002339896e+00, 2.953227315530208841e-02, 2.397615784038622522e+00, 1.426356967181311441e+00
-4.386129823124971794e-01, 1.092000784467211071e-02, -4.602958354521736739e-01, -2.414576705002339896e+00, 2.953227315530208841e-02, 2.397615784038622522e+00, 1.426356967181311441e+00
-4.386129823124971794e-01, 1.092000784467211071e-02, -4.602958354521736739e-01, -2.414576705002339896e+00, 2.953227315530208841e-02, 2.397615784038622522e+00, 1.426356967181311441e+00
-4.386129823124971794e-01, 1.092000784467211071e-02, -4.602958354521736739e-01, -2.414576705002339896e+00, 2.953227315530208841e-02, 2.397615784038622522e+00, 1.426356967181311441e+00
-4.386129843738803546e-01, 1.092000870463211842e-02, -4.602958332376306250e-01, -2.414576702443016920e+00, 2.953226661689517529e-02, 2.397615776310246360e+00, 1.426356971164501664e+00
-4.386130448982318852e-01, 1.092003395392377244e-02, -4.602957682163461017e-01, -2.414576627298645750e+00, 2.953207464247916206e-02, 2.397615549397089652e+00, 1.426357088115104421e+00
-4.386131891589448162e-01, 1.092009413590586467e-02, -4.602956132371280873e-01, -2.414576448190892677e+00, 2.953161706854743468e-02, 2.397615008546114534e+00, 1.426357366868640675e+00
-4.386134169881912293e-01, 1.092018918045405997e-02, -4.602953684802779666e-01, -2.414576165328124802e+00, 2.953089442743859344e-02, 2.397614154386508822e+00, 1.426357807100810504e+00
-4.386137282181432617e-01, 1.092031901744402317e-02, -4.602950341260970690e-01, -2.414575778918710558e+00, 2.952990725149124210e-02, 2.397612987547464325e+00, 1.426358408487314655e+00
-4.386141226809729399e-01, 1.092048357675141738e-02, -4.602946103548867796e-01, -2.414575289171015715e+00, 2.952865607304398787e-02, 2.397611508658169299e+00, 1.426359170703854096e+00
-4.386146002088524565e-01, 1.092068278825190919e-02, -4.602940973469484276e-01, -2.414574696293408707e+00, 2.952714142443542064e-02, 2.397609718347814223e+00, 1.426360093426129350e+00
-4.386151606339537268e-01, 1.092091658182116169e-02, -4.602934952825833981e-01, -2.414574000494257078e+00, 2.952536383800415457e-02, 2.397607617245589129e+00, 1.426361176329840941e+00
-4.386158037884489991e-01, 1.092118488733484147e-02, -4.602928043420930759e-01, -2.414573201981926598e+00, 2.952332384608878993e-02, 2.397605205980682719e+00, 1.426362419090689615e+00
-4.386165295045104107e-01, 1.092148763466860989e-02, -4.602920247057788461e-01, -2.414572300964786589e+00, 2.952102198102792008e-02, 2.397602485182285470e+00, 1.426363821384375896e+00
-4.386173376143098768e-01, 1.092182475369813700e-02, -4.602911565539419825e-01, -2.414571297651202819e+00, 2.951845877516015570e-02, 2.397599455479586972e+00, 1.426365382886600530e+00
-4.386182279500195347e-01, 1.092219617429908245e-02, -4.602902000668839255e-01, -2.414570192249543723e+00, 2.951563476082410403e-02, 2.397596117501777258e+00, 1.426367103273064485e+00
-4.386192003438115772e-01, 1.092260182634711280e-02, -4.602891554249059491e-01, -2.414568984968175513e+00, 2.951255047035835147e-02, 2.397592471878045917e+00, 1.426368982219467840e+00
-4.386202546278579195e-01, 1.092304163971789116e-02, -4.602880228083095493e-01, -2.414567676015466180e+00, 2.950920643610151911e-02, 2.397588519237582094e+00, 1.426371019401511564e+00
-4.386213906343308655e-01, 1.092351554428708758e-02, -4.602868023973959999e-01, -2.414566265599783712e+00, 2.950560319039218643e-02, 2.397584260209576712e+00, 1.426373214494896402e+00
-4.386226081954023304e-01, 1.092402346993035997e-02, -4.602854943724666303e-01, -2.414564753929494323e+00, 2.950174126556896759e-02, 2.397579695423218471e+00, 1.426375567175322656e+00
-4.386239071432445069e-01, 1.092456534652337663e-02, -4.602840989138229366e-01, -2.414563141212966002e+00, 2.949762119397048021e-02, 2.397574825507698293e+00, 1.426378077118491294e+00
-4.386252873100294769e-01, 1.092514110394180067e-02, -4.602826162017661371e-01, -2.414561427658565407e+00, 2.949324350793529337e-02, 2.397569651092203991e+00, 1.426380744000102840e+00
-4.386267485279292111e-01, 1.092575067206129867e-02, -4.602810464165977278e-01, -2.414559613474660527e+00, 2.948860873980202815e-02, 2.397564172805927374e+00, 1.426383567495858040e+00
-4.386282906291159578e-01, 1.092639398075753374e-02, -4.602793897386189270e-01, -2.414557698869618463e+00, 2.948371742190930567e-02, 2.397558391278057144e+00, 1.426386547281457418e+00
-4.386299134457617432e-01, 1.092707095990617071e-02, -4.602776463481312308e-01, -2.414555684051806317e+00, 2.947857008659568803e-02, 2.397552307137783334e+00, 1.426389683032601718e+00
