
4.423089228643369841e-01, 2.027527966650551766e-02, 4.451086338787385577e-01, -2.405876839032036418e+00, -8.166761924690769947e-03, 2.393339147956824675e+00, 1.009840207646334337e-01
4.423120240073625808e-01, 2.027587581811231970e-02, 4.451053278022448212e-01, -2.405874953476282663e+00, -8.158661620490332070e-03, 2.393333423527708614e+00, 1.009781719720079796e-01
4.423152227914556867e-01, 2.027649073789291462e-02, 4.451019176322588145e-01, -2.405873008553010894e+00, -8.150306274168656051e-03, 2.393327518861525949e+00, 1.009721390272285552e-01
4.423185190083981366e-01, 2.027712438569649264e-02, 4.450984035907588621e-01, -2.405871004388833168e+00, -8.141696429604456525e-03, 2.393321434342596365e+00, 1.009659223230007369e-01
4.423219124499719879e-01, 2.027777672137224055e-02, 4.450947858997233997e-01, -2.405868941110358872e+00, -8.132832630676449862e-03, 2.393315170355240884e+00, 1.009595222520300872e-01
4.423254029079591310e-01, 2.027844770476935551e-02, 4.450910647811307519e-01, -2.405866818844201394e+00, -8.123715421263258754e-03, 2.393308727283779191e+00, 1.009529392070221132e-01
4.423289901741415120e-01, 2.027913729573702084e-02, 4.450872404569593543e-01, -2.405864637716969678e+00, -8.114345345243599572e-03, 2.393302105512530531e+00, 1.009461735806823912e-01
4.423326740403010215e-01, 2.027984545412443718e-02, 4.450833131491875316e-01, -2.405862397855276225e+00, -8.104722946496193889e-03, 2.393295305425816366e+00, 1.009392257657164699e-01
4.423364542982196612e-01, 2.028057213978078782e-02, 4.450792830797937749e-01, -2.405860099385731754e+00, -8.094848768899659194e-03, 2.393288327407956384e+00, 1.009320961548298701e-01
4.423403307396793771e-01, 2.028131731255526649e-02, 4.450751504707564088e-01, -2.405857742434947433e+00, -8.084723356332711858e-03, 2.393281171843269828e+00, 1.009247851407281404e-01
4.423443031564620598e-01, 2.028208093229705994e-02, 4.450709155440538134e-01, -2.405855327129533983e+00, -8.074347252674078657e-03, 2.393273839116077717e+00, 1.009172931161168574e-01
4.423483713403497108e-01, 2.028286295885536883e-02, 4.450665785216644799e-01, -2.405852853596102570e+00, -8.063721001802368407e-03, 2.393266329610700183e+00, 1.009096204737015140e-01
4.423525350831242764e-01, 2.028366335207937993e-02, 4.450621396255666218e-01, -2.405850321961264360e+00, -8.052845147596304418e-03, 2.393258643711457356e+00, 1.009017676061876867e-01
4.423567941765676470e-01, 2.028448207181827653e-02, 4.450575990777387858e-01, -2.405847732351630519e+00, -8.041720233934615200e-03, 2.393250781802668481e+00, 1.008937349062809519e-01
4.423611484124617688e-01, 2.028531907792125583e-02, 4.450529571001592410e-01, -2.405845084893812214e+00, -8.030346804695899163e-03, 2.393242744268655020e+00, 1.008855227666868026e-01
4.423655975825885878e-01, 2.028617433023750805e-02, 4.450482139148064786e-01, -2.405842379714421053e+00, -8.018725403758931655e-03, 2.393234531493735329e+00, 1.008771315801108154e-01
4.423701414787301056e-01, 2.028704778861622343e-02, 4.450433697436588232e-01, -2.405839616940066872e+00, -8.006856575002309351e-03, 2.393226143862231314e+00, 1.008685617392584971e-01
4.423747798926682129e-01, 2.028793941290659916e-02, 4.450384248086946548e-01, -2.405836796697362168e+00, -7.994740862304762496e-03, 2.393217581758461776e+00, 1.008598136368354242e-01
4.423795126161848557e-01, 2.028884916295781160e-02, 4.450333793318924647e-01, -2.405833919112916774e+00, -7.982378809545019605e-03, 2.393208845566747733e+00, 1.008508876655471731e-01
4.423843394410619245e-01, 2.028977699861906833e-02, 4.450282335352305219e-01, -2.405830984313342302e+00, -7.969770960601677348e-03, 2.393199935671408429e+00, 1.008417842180992091e-01
4.423892601590814766e-01, 2.029072287973954919e-02, 4.450229876406872620e-01, -2.405827992425250361e+00, -7.956917859353467709e-03, 2.393190852456764439e+00, 1.008325036871971364e-01
4.423942745620254025e-01, 2.029168676616844441e-02, 4.450176418702411207e-01, -2.405824943575250785e+00, -7.943820049679119200e-03, 2.393181596307136338e+00, 1.008230464655465036e-01
4.423993824416755372e-01, 2.029266861775495812e-02, 4.450121964458703672e-01, -2.405821837889956072e+00, -7.930478075457228493e-03, 2.393172167606843370e+00, 1.008134129458528178e-01
4.424045835898140488e-01, 2.029366839434826666e-02, 4.450066515895535479e-01, -2.405818675495976944e+00, -7.916892480566525836e-03, 2.393162566740206110e+00, 1.008036035208216413e-01
4.424098777982226616e-01, 2.029468605579756377e-02, 4.450010075232689322e-01, -2.405815456519923679e+00, -7.903063808885744945e-03, 2.393152794091544688e+00, 1.007936185831585646e-01
4.424152648586834324e-01, 2.029572156195204313e-02, 4.449952644689949000e-01, -2.405812181088408330e+00, -7.888992604293473820e-03, 2.393142850045178349e+00, 1.007834585255690391e-01
4.424207445629783075e-01, 2.029677487266089847e-02, 4.449894226487099425e-01, -2.405808849328041177e+00, -7.874679410668447913e-03, 2.393132734985428556e+00, 1.007731237407586827e-01
4.424263167028891219e-01, 2.029784594777331308e-02, 4.449834822843923843e-01, -2.405805461365433828e+00, -7.860124771889404408e-03, 2.393122449296615439e+00, 1.007626146214330443e-01
4.424319810701979327e-01, 2.029893474713848414e-02, 4.449774435980206055e-01, -2.405802017327197451e+00, -7.845329231834922631e-03, 2.393111993363057355e+00, 1.007519315602976029e-01
4.424377374566866861e-01, 2.030004123060560189e-02, 4.449713068115729864e-01, -2.405798517339943210e+00, -7.830293334383744974e-03, 2.393101367569075766e+00, 1.007410749500579766e-01
4.424435856541372170e-01, 2.030116535802385658e-02, 4.449650721470280179e-01, -2.405794961530281828e+00, -7.815017623414606887e-03, 2.393090572298991248e+00, 1.007300451834196864e-01
4.424495254543316380e-01, 2.030230708924243496e-02, 4.449587398263639693e-01, -2.405791350024824471e+00, -7.799502642806089431e-03, 2.393079607937122155e+00, 1.007188426530882530e-01
4.424555566490516734e-01, 2.030346638411053423e-02, 4.449523100715592761e-01, -2.405787682950182749e+00, -7.783748936436927189e-03, 2.393068474867790396e+00, 1.007074677517692390e-01
4.424616790300794356e-01, 2.030464320247733767e-02, 4.449457831045923739e-01, -2.405783960432966495e+00, -7.767757048185867756e-03, 2.393057173475314769e+00, 1.006959208721682208e-01
4.424678923891968152e-01, 2.030583750419204248e-02, 4.449391591474415319e-01, -2.405780182599788652e+00, -7.751527521931480050e-03, 2.393045704144016295e+00, 1.006842024069906916e-01
4.424741965181857029e-01, 2.030704924910384235e-02, 4.449324384220852413e-01, -2.405776349577258166e+00, -7.735060901552507327e-03, 2.393034067258214659e+00, 1.006723127489422137e-01
4.424805912088280446e-01, 2.030827839706191712e-02, 4.449256211505018821e-01, -2.405772461491987979e+00, -7.718357730927694581e-03, 2.393022263202229993e+00, 1.006602522907283775e-01
4.424870762529058976e-01, 2.030952490791546744e-02, 4.449187075546697789e-01, -2.405768518470588369e+00, -7.701418553935608993e-03, 2.393010292360382429e+00, 1.006480214250546623e-01
4.424936514422011524e-01, 2.031078874151368355e-02, 4.449116978565673675e-01, -2.405764520639670501e+00, -7.684243914454994689e-03, 2.392998155116992098e+00, 1.006356205446266305e-01
4.425003165684956996e-01, 2.031206985770574527e-02, 4.449045922781730833e-01, -2.405760468125845541e+00, -7.666834356364599264e-03, 2.392985851856378687e+00, 1.006230500421498725e-01
4.425070714235714853e-01, 2.031336821634086021e-02, 4.448973910414652511e-01, -2.405756361055724657e+00, -7.649190423542985562e-03, 2.392973382962863216e+00, 1.006103103103298674e-01
4.425139157992105110e-01, 2.031468377726821165e-02, 4.448900943684221954e-01, -2.405752199555918569e+00, -7.631312659868900311e-03, 2.392960748820764927e+00, 1.005974017418721778e-01
4.425208494871946674e-01, 2.031601650033697942e-02, 4.448827024810225184e-01, -2.405747983753039332e+00, -7.613201609221091973e-03, 2.392947949814404396e+00, 1.005843247294824216e-01
4.425278722793059005e-01, 2.031736634539637459e-02, 4.448752156012443781e-01, -2.405743713773696335e+00, -7.594857815478120791e-03, 2.392934986328101754e+00, 1.005710796658660505e-01
4.425349839673262120e-01, 2.031873327229558046e-02, 4.448676339510663214e-01, -2.405739389744502521e+00, -7.576281822518734360e-03, 2.392921858746177133e+00, 1.005576669437286269e-01
4.425421843430374369e-01, 2.032011724088377339e-02, 4.448599577524666171e-01, -2.405735011792067723e+00, -7.557474174221684611e-03, 2.392908567452949775e+00, 1.005440869557757688e-01
4.425494731982216323e-01, 2.032151821101016789e-02, 4.448521872274237565e-01, -2.405730580043003553e+00, -7.538435414465525716e-03, 2.392895112832741145e+00, 1.005303400947129278e-01
4.425568503246606333e-01, 2.032293614252393341e-02, 4.448443225979161197e-01, -2.405726094623921174e+00, -7.519166087129078128e-03, 2.392881495269870040e+00, 1.005164267532457217e-01
4.425643155141364971e-01, 2.032437099527427751e-02, 4.448363640859219759e-01, -2.405721555661431310e+00, -7.499666736090888214e-03, 2.392867715148657481e+00, 1.005023473240796300e-01
4.425718685584310030e-01, 2.032582272911038698e-02, 4.448283119134198160e-01, -2.405716963282145571e+00, -7.479937905229712240e-03, 2.392853772853423155e+00, 1.004881021999202290e-01
4.425795092493262639e-01, 2.032729130388144165e-02, 4.448201663023881314e-01, -2.405712317612674678e+00, -7.459980138424305608e-03, 2.392839668768487638e+00, 1.004736917734731089e-01
4.425872373786041702e-01, 2.032877667943664562e-02, 4.448119274748050800e-01, -2.405707618779629797e+00, -7.439793979553212082e-03, 2.392825403278170615e+00, 1.004591164374437351e-01
4.425950527380466126e-01, 2.033027881562518568e-02, 4.448035956526491530e-01, -2.405702866909621651e+00, -7.419379972495189664e-03, 2.392810976766792219e+00, 1.004443765845376840e-01
4.426029551194355927e-01, 2.033179767229625207e-02, 4.447951710578988416e-01, -2.405698062129262293e+00, -7.398738661128995489e-03, 2.392796389618672581e+00, 1.004294726074605598e-01
4.426109443145530009e-01, 2.033333320929903501e-02, 4.447866539125324148e-01, -2.405693204565162002e+00, -7.377870589333168118e-03, 2.392781642218131832e+00, 1.004144048989177862e-01
4.426190201151808390e-01, 2.033488538648272476e-02, 4.447780444385282528e-01, -2.405688294343931943e+00, -7.356776300986469022e-03, 2.392766734949490104e+00, 1.003991738516150090e-01
4.426271823131009420e-01, 2.033645416369651501e-02, 4.447693428578647912e-01, -2.405683331592183727e+00, -7.335456339967657072e-03, 2.392751668197067527e+00, 1.003837798582577767e-01
4.426354307000953670e-01, 2.033803950078959602e-02, 4.447605493925204101e-01, -2.405678316436528075e+00, -7.313911250155268225e-03, 2.392736442345183789e+00, 1.003682233115515549e-01
4.426437650679460600e-01, 2.033964135761115455e-02, 4.447516642644735452e-01, -2.405673249003576153e+00, -7.292141575428061351e-03, 2.392721057778160354e+00, 1.003525046042019336e-01
4.426521852084348008e-01, 2.034125969401038431e-02, 4.447426876957025210e-01, -2.405668129419939127e+00, -7.270147859664803126e-03, 2.392705514880315576e+00, 1.003366241289145172e-01
4.426606909133437573e-01, 2.034289446983648247e-02, 4.447336199081857733e-01, -2.405662957812227276e+00, -7.247930646744020836e-03, 2.392689814035970475e+00, 1.003205822783947293e-01
4.426692819744547647e-01, 2.034454564493863235e-02, 4.447244611239016265e-01, -2.405657734307053097e+00, -7.225490480544479420e-03, 2.392673955629445182e+00, 1.003043794453481741e-01
4.426779581835496580e-01, 2.034621317916601724e-02, 4.447152115648285720e-01, -2.405652459031026869e+00, -7.202827904944942954e-03, 2.392657940045058940e+00, 1.002880160224804834e-01
4.426867193324105498e-01, 2.034789703236784819e-02, 4.447058714529448786e-01, -2.405647132110759756e+00, -7.179943463823937853e-03, 2.392641767667133212e+00, 1.002714924024970533e-01
4.426955652128193308e-01, 2.034959716439330157e-02, 4.446964410102289267e-01, -2.405641753672862482e+00, -7.156837701060229928e-03, 2.392625438879987687e+00, 1.002548089781034879e-01
4.427044956165578915e-01, 2.035131353509156762e-02, 4.446869204586593183e-01, -2.405636323843947544e+00, -7.133511160532587589e-03, 2.392608954067941607e+00, 1.002379661420054052e-01
4.427135103354082335e-01, 2.035304610431184699e-02, 4.446773100202142115e-01, -2.405630842750624332e+00, -7.109964386119530314e-03, 2.392592313615315991e+00, 1.002209642869082290e-01
4.427226091611522474e-01, 2.035479483190332645e-02, 4.446676099168720975e-01, -2.405625310519504900e+00, -7.086197921699828248e-03, 2.392575517906430527e+00, 1.002038038055175773e-01
4.427317918855718792e-01, 2.035655967771518929e-02, 4.446578203706113008e-01, -2.405619727277200415e+00, -7.062212311152248935e-03, 2.392558567325606234e+00, 1.001864850905390125e-01
4.427410583004491862e-01, 2.035834060159663617e-02, 4.446479416034103127e-01, -2.405614093150320709e+00, -7.038008098355310119e-03, 2.392541462257161466e+00, 1.001690085346780140e-01
4.427504081975660033e-01, 2.036013756339685732e-02, 4.446379738372474577e-01, -2.405608408265478726e+00, -7.013585827187781944e-03, 2.392524203085417689e+00, 1.001513745306401443e-01
4.427598413687041656e-01, 2.036195052296503258e-02, 4.446279172941011715e-01, -2.405602672749284743e+00, -6.988946041528436293e-03, 2.392506790194694588e+00, 1.001335834711310352e-01
4.427693576056458413e-01, 2.036377944015036606e-02, 4.446177721959497231e-01, -2.405596886728349482e+00, -6.964089285255785702e-03, 2.392489223969312295e+00, 1.001156357488561105e-01
4.427789567001729210e-01, 2.036562427480204107e-02, 4.446075387647716037e-01, -2.405591050329284553e+00, -6.939016102248602921e-03, 2.392471504793590498e+00, 1.000975317565209466e-01
4.427886384440671841e-01, 2.036748498676924785e-02, 4.445972172225451935e-01, -2.405585163678700678e+00, -6.913727036385662432e-03, 2.392453633051850659e+00, 1.000792718868312031e-01
4.427984026291107433e-01, 2.036936153590119050e-02, 4.445868077912489280e-01, -2.405579226903209022e+00, -6.888222631545470702e-03, 2.392435609128411134e+00, 1.000608565324922483e-01
4.428082490470854893e-01, 2.037125388204703846e-02, 4.445763106928610764e-01, -2.405573240129421198e+00, -6.862503431606894154e-03, 2.392417433407592942e+00, 1.000422860862097835e-01
4.428181774897733125e-01, 2.037316198505599932e-02, 4.445657261493601298e-01, -2.405567203483947480e+00, -6.836569980448436654e-03, 2.392399106273716658e+00, 1.000235609406892184e-01
4.428281877489562146e-01, 2.037508580477726330e-02, 4.445550543827243573e-01, -2.405561117093399481e+00, -6.810422821948873551e-03, 2.392380628111101526e+00, 1.000046814886361574e-01
4.428382796164160862e-01, 2.037702530106000678e-02, 4.445442956149323610e-01, -2.405554981084388366e+00, -6.784062499986985399e-03, 2.392361999304067233e+00, 9.998564812275621827e-02
4.428484528839350398e-01, 2.037898043375343735e-02, 4.445334500679622991e-01, -2.405548795583525301e+00, -6.757489558441270860e-03, 2.392343220236935242e+00, 9.996646123575482490e-02
4.428587073432947996e-01, 2.038095116270673482e-02, 4.445225179637926627e-01, -2.405542560717420564e+00, -6.730704541190506152e-03, 2.392324291294025240e+00, 9.994712122033756752e-02
4.428690427862773116e-01, 2.038293744776909291e-02, 4.445114995244019429e-01, -2.405536276612686208e+00, -6.703707992113476163e-03, 2.392305212859657360e+00, 9.992762846921007802e-02
4.428794590046646884e-01, 2.038493924878970881e-02, 4.445003949717683533e-01, -2.405529943395932957e+00, -6.676500455088673486e-03, 2.392285985318150843e+00, 9.990798337507775240e-02
4.428899557902387651e-01, 2.038695652561776581e-02, 4.444892045278702741e-01, -2.405523561193771531e+00, -6.649082473994879540e-03, 2.392266609053826265e+00, 9.988818633064619479e-02
4.429005329347814879e-01, 2.038898923810245414e-02, 4.444779284146863074e-01, -2.405517130132813985e+00, -6.621454592710878349e-03, 2.392247084451004202e+00, 9.986823772862105097e-02
4.429111902300748027e-01, 2.039103734609297447e-02, 4.444665668541946668e-01, -2.405510650339670597e+00, -6.593617355115159034e-03, 2.392227411894004785e+00, 9.984813796170770306e-02
4.429219274679007112e-01, 2.039310080943851008e-02, 4.444551200683737324e-01, -2.405504121940952533e+00, -6.565571305086504751e-03, 2.392207591767146813e+00, 9.982788742261176906e-02
4.429327444400410485e-01, 2.039517958798824429e-02, 4.444435882792019954e-01, -2.405497545063270515e+00, -6.537316986503701258e-03, 2.392187624454752193e+00, 9.980748650403888089e-02
4.429436409382778161e-01, 2.039727364159138467e-02, 4.444319717086577803e-01, -2.405490919833237040e+00, -6.508854943245235940e-03, 2.392167510341139725e+00, 9.978693559869440677e-02
4.429546167543930157e-01, 2.039938293009711454e-02, 4.444202705787195229e-01, -2.405484246377461943e+00, -6.480185719189891953e-03, 2.392147249810629983e+00, 9.976623509928400635e-02
4.429656716801684269e-01, 2.040150741335461371e-02, 4.444084851113655477e-01, -2.405477524822556834e+00, -6.451309858216457659e-03, 2.392126843247543988e+00, 9.974538539851328378e-02
4.429768055073861621e-01, 2.040364705121309324e-02, 4.443966155285742348e-01, -2.405470755295132879e+00, -6.422227904203415237e-03, 2.392106291036199650e+00, 9.972438688908763504e-02
4.429880180278280566e-01, 2.040580180352173298e-02, 4.443846620523240754e-01, -2.405463937921800355e+00, -6.392940401029551314e-03, 2.392085593560919321e+00, 9.970323996371266428e-02
4.429993090332760564e-01, 2.040797163012971968e-02, 4.443726249045934495e-01, -2.405457072829171317e+00, -6.363447892573657720e-03, 2.392064751206021800e+00, 9.968194501509400340e-02
4.430106783155122185e-01, 2.041015649088625747e-02, 4.443605043073606264e-01, -2.405450160143856486e+00, -6.333750922714208829e-03, 2.392043764355827218e+00, 9.966050243593704838e-02
4.430221256663183782e-01, 2.041235634564052617e-02, 4.443483004826040417e-01, -2.405443199992467029e+00, -6.303850035329995605e-03, 2.392022633394656150e+00, 9.963891261894741724e-02
4.430336508774764259e-01, 2.041457115424171603e-02, 4.443360136523021309e-01, -2.405436192501614112e+00, -6.273745774299811610e-03, 2.392001358706829173e+00, 9.961717595683074189e-02
4.430452537407684743e-01, 2.041680087653902770e-02, 4.443236440384332742e-01, -2.405429137797908901e+00, -6.243438683502126885e-03, 2.391979940676665084e+00, 9.959529284229240442e-02
4.430569340479763585e-01, 2.041904547238164100e-02, 4.443111918629758517e-01, -2.405422036007962117e+00, -6.212929306815734992e-03, 2.391958379688484904e+00, 9.957326366803802287e-02
4.430686915908819135e-01, 2.042130490161874964e-02, 4.442986573479082435e-01, -2.405414887258384926e+00, -6.182218188119429497e-03, 2.391936676126608763e+00, 9.955108882677324300e-02
4.430805261612673074e-01, 2.042357912409955428e-02, 4.442860407152088298e-01, -2.405407691675788939e+00, -6.151305871291679571e-03, 2.391914830375355905e+00, 9.952876871120343305e-02
4.430924375509144308e-01, 2.042586809967323822e-02, 4.442733421868559351e-01, -2.405400449386784434e+00, -6.120192900211279645e-03, 2.391892842819047349e+00, 9.950630371403422492e-02
4.431044255516050079e-01, 2.042817178818898127e-02, 4.442605619848281617e-01, -2.405393160517983464e+00, -6.088879818757024151e-03, 2.391870713842002782e+00, 9.948369422797122275e-02
4.431164899551212621e-01, 2.043049014949599798e-02, 4.442477003311037231e-01, -2.405385825195996308e+00, -6.057367170807380526e-03, 2.391848443828542781e+00, 9.946094064571985027e-02
4.431286305532450287e-01, 2.043282314344346817e-02, 4.442347574476609995e-01, -2.405378443547434131e+00, -6.025655500241140598e-03, 2.391826033162986587e+00, 9.943804335998569777e-02
4.431408471377581426e-01, 2.043517072988056821e-02, 4.442217335564784819e-01, -2.405371015698908543e+00, -5.993745350937107474e-03, 2.391803482229655220e+00, 9.941500276347442489e-02
4.431531395004427165e-01, 2.043753286865651261e-02, 4.442086288795344395e-01, -2.405363541777030267e+00, -5.961637266773737315e-03, 2.391780791412867924e+00, 9.939181924889138597e-02
4.431655074330805855e-01, 2.043990951962046734e-02, 4.441954436388074190e-01, -2.405356021908410469e+00, -5.929331791629944247e-03, 2.391757961096946161e+00, 9.936849320894229620e-02
4.431779507274536956e-01, 2.044230064262165386e-02, 4.441821780562756894e-01, -2.405348456219659870e+00, -5.896829469384186166e-03, 2.391734991666208732e+00, 9.934502503633253767e-02
4.431904691753441039e-01, 2.044470619750924506e-02, 4.441688323539175753e-01, -2.405340844837390524e+00, -5.864130843915261841e-03, 2.391711883504975322e+00, 9.932141512376774228e-02
4.432030625685335345e-01, 2.044712614413242077e-02, 4.441554067537117345e-01, -2.405333187888212709e+00, -5.831236459101973510e-03, 2.391688636997567841e+00, 9.929766386395354194e-02
4.432157306988041556e-01, 2.044956044234039552e-02, 4.441419014776362695e-01, -2.405325485498738036e+00, -5.798146858822772996e-03, 2.391665252528305086e+00, 9.927377164959530487e-02
4.432284733579378022e-01, 2.045200905198235261e-02, 4.441283167476696159e-01, -2.405317737795577226e+00, -5.764862586956465140e-03, 2.391641730481507633e+00, 9.924973887339867684e-02
4.432412903377163649e-01, 2.045447193290746840e-02, 4.441146527857903759e-01, -2.405309944905341446e+00, -5.731384187381851313e-03, 2.391618071241495613e+00, 9.922556592806927589e-02
4.432541814299219007e-01, 2.045694904496495395e-02, 4.441009098139767075e-01, -2.405302106954641861e+00, -5.697712203977380735e-03, 2.391594275192588270e+00, 9.920125320631248411e-02
4.432671464263363559e-01, 2.045944034800398909e-02, 4.440870880542071020e-01, -2.405294224070089193e+00, -5.663847180621857380e-03, 2.391570342719106623e+00, 9.917680110083391953e-02
4.432801851187415099e-01, 2.046194580187376058e-02, 4.440731877284599394e-01, -2.405286296378295496e+00, -5.629789661194089558e-03, 2.391546274205371247e+00, 9.915221000433921406e-02
4.432932972989194753e-01, 2.046446536642347602e-02, 4.440592090587135443e-01, -2.405278324005870605e+00, -5.595540189572518683e-03, 2.391522070035700942e+00, 9.912748030953374978e-02
